id,id_pre,has_hit
s9188,0.98,1
s9189,0.995,1
s9190,1.0,1
s9191,1.0,1
s9192,0.991,1
s9193,0.9940000000000001,1
s9194,1.0,1
s9195,0.616,1
s9196,1.0,1
s9197,0.597,1
s9198,1.0,1
s9199,1.0,1
s9200,0.993,1
s9201,1.0,1
s9202,0.997,1
s9203,1.0,1
s9204,1.0,1
s9205,1.0,1
s9206,0.838,1
s9207,1.0,1
s9208,1.0,1
s9209,1.0,1
s9210,0.992,1
s9211,0.998,1
s9212,1.0,1
s9213,1.0,1
s9214,1.0,1
s9215,0.648,1
s9216,0.647,1
s9217,0.647,1
s9218,0.647,1
s9219,1.0,1
s9220,1.0,1
s9221,0.993,1
s9222,0.993,1
s9223,0.993,1
s9224,0.993,1
s9225,0.993,1
s9226,0.993,1
s9227,0.993,1
s9228,0.993,1
s9229,0.993,1
s9230,0.993,1
s9231,0.993,1
s9232,0.993,1
s9233,1.0,1
s9234,0.792,1
s9235,0.7809999999999999,1
s9236,1.0,1
s9237,1.0,1
s9238,1.0,1
s9239,1.0,1
s9240,0.997,1
s9241,0.9079999999999999,1
s9242,0.997,1
s9243,1.0,1
s9244,0.978,1
s9245,1.0,1
s9246,0.993,1
s9247,0.993,1
s9248,0.993,1
s9249,0.993,1
s9250,0.993,1
s9251,0.993,1
s9252,0.993,1
s9253,0.987,1
s9254,0.987,1
s9255,0.987,1
s9256,0.987,1
s9257,0.987,1
s9258,0.987,1
s9259,0.987,1
s9260,0.987,1
s9261,0.987,1
s9262,0.98,1
s9263,0.98,1
s9264,0.973,1
s9265,1.0,1
s9266,1.0,1
s9267,1.0,1
s9268,1.0,1
s9269,1.0,1
s9270,1.0,1
s9271,0.981,1
s9272,1.0,1
s9273,0.98,1
s9274,0.9740000000000001,1
s9275,0.998,1
s9276,0.982,1
s9277,1.0,1
s9278,0.995,1
s9279,0.992,1
s9280,0.995,1
s9281,1.0,1
s9282,1.0,1
s9283,0.992,1
s9284,0.988,1
s9285,0.9840000000000001,1
s9286,0.9840000000000001,1
s9287,0.917,1
s9288,1.0,1
s9289,1.0,1
s9290,0.991,1
s9291,1.0,1
s9292,1.0,1
s9293,0.996,1
s9294,0.993,1
s9295,1.0,1
s9296,0.993,1
s9297,1.0,1
s9298,0.74,1
s9299,1.0,1
s9300,0.99,1
s9301,0.968,1
s9302,0.7490000000000001,1
s9303,0.802,1
s9304,0.993,1
s9305,1.0,1
s9306,1.0,1
s9307,1.0,1
s9308,1.0,1
s9309,0.929,1
s9310,0.701,1
s9311,1.0,1
s9312,0.9840000000000001,1
s9313,0.991,1
s9314,1.0,1
s9315,0.836,1
s9316,0.927,1
s9317,0.997,1
s9318,1.0,1
s9319,1.0,1
s9320,1.0,1
s9321,0.991,1
s9322,0.963,1
s9323,0.88,1
s9324,1.0,1
s9325,1.0,1
s9326,0.99,1
s9327,0.977,1
s9328,0.6659999999999999,1
s9329,1.0,1
s9330,1.0,1
s9331,0.985,1
s9332,1.0,1
s9333,0.951,1
s9334,1.0,1
s9335,1.0,1
s9336,0.995,1
s9337,0.8959999999999999,1
s9338,1.0,1
s9339,0.6809999999999999,1
s9340,0.996,1
s9341,0.99,1
s9342,0.8270000000000001,1
s9343,1.0,1
s9344,0.568,1
s9345,0.6829999999999999,1
s9346,0.99,1
s9347,0.995,1
s9348,0.973,1
s9349,1.0,1
s9350,1.0,1
s9351,0.9890000000000001,1
s9352,1.0,1
s9353,1.0,1
s9354,0.9940000000000001,1
s9355,0.9440000000000001,1
s9356,0.706,1
s9357,0.763,1
s9358,0.575,1
s9359,0.971,1
s9360,0.69,1
s9361,0.9670000000000001,1
s9362,1.0,1
s9363,0.8,1
s9364,1.0,1
s9365,1.0,1
s9366,0.833,1
s9367,1.0,1
s9368,0.9420000000000001,1
s9369,0.9670000000000001,1
s9370,1.0,1
s9371,0.995,1
s9372,0.9940000000000001,1
s9373,0.838,1
s9374,0.64,1
s9375,0.9390000000000001,1
s9376,0.99,1
s9377,1.0,1
s9378,0.9420000000000001,1
s9379,1.0,1
s9380,0.997,1
s9381,1.0,1
s9382,1.0,1
s9383,1.0,1
s9384,1.0,1
s9385,0.616,1
s9386,1.0,1
s9387,1.0,1
s9388,1.0,1
s9389,0.993,1
s9390,1.0,1
s9391,0.905,1
s9392,0.9,1
s9393,0.9,1
s9394,0.63,1
s9395,0.972,1
s9396,1.0,1
s9397,0.996,1
s9398,1.0,1
s9399,0.997,1
s9400,0.826,1
s9401,1.0,1
s9402,0.825,1
s9403,0.996,1
s9404,1.0,1
s9405,0.9490000000000001,1
s9406,0.9490000000000001,1
s9407,0.8029999999999999,1
s9408,0.9159999999999999,1
s9409,0.992,1
s9410,0.9940000000000001,1
s9411,0.995,1
s9412,0.998,1
s9413,1.0,1
s9414,1.0,1
s9415,1.0,1
s9416,0.997,1
s9417,0.596,1
s9418,0.9890000000000001,1
s9419,1.0,1
s9420,0.997,1
s9421,0.996,1
s9422,1.0,1
s9423,1.0,1
s9424,0.988,1
s9425,0.726,1
s9426,0.569,1
s9427,0.917,1
s9428,1.0,1
s9429,0.9520000000000001,1
s9430,0.997,1
s9431,1.0,1
s9432,1.0,1
s9433,0.591,1
s9434,0.628,1
s9435,1.0,1
s9436,0.977,1
s9437,1.0,1
s9438,0.99,1
s9439,0.998,1
s9440,1.0,1
s9441,0.981,1
s9442,0.9790000000000001,1
s9443,0.7490000000000001,1
s9444,0.746,1
s9445,1.0,1
s9446,0.556,1
s9447,1.0,1
s9448,0.659,1
s9449,0.972,1
s9450,0.993,1
s9451,0.701,1
s9452,1.0,1
s9453,0.9840000000000001,1
s9454,0.978,1
s9455,1.0,1
s9456,1.0,1
s9457,0.997,1
s9458,1.0,1
s9459,0.998,1
s9460,1.0,1
s9461,0.9890000000000001,1
s9462,1.0,1
s9463,0.996,1
s9464,0.992,1
s9465,0.584,1
s9466,0.992,1
s9467,1.0,1
s9468,0.992,1
s9469,1.0,1
s9470,1.0,1
s9471,0.993,1
s9472,1.0,1
s9473,1.0,1
s9474,0.988,1
s9475,1.0,1
s9476,1.0,1
s9477,1.0,1
s9478,1.0,1
s9479,1.0,1
s9480,1.0,1
s9481,1.0,1
s9482,1.0,1
s9483,0.992,1
s9484,0.9009999999999999,1
s9485,1.0,1
s9486,0.996,1
s9487,1.0,1
s9488,0.997,1
s9489,0.997,1
s9490,0.8859999999999999,1
s9491,1.0,1
s9492,1.0,1
s9493,0.993,1
s9494,0.6940000000000001,1
s9495,1.0,1
s9496,0.993,1
s9497,1.0,1
s9498,1.0,1
s9499,1.0,1
s9500,0.9940000000000001,1
s9501,0.997,1
s9502,0.608,1
s9503,0.972,1
s9504,0.9940000000000001,1
s9505,0.997,1
s9506,0.995,1
s9507,1.0,1
s9508,0.996,1
s9509,1.0,1
s9510,0.998,1
s9511,1.0,1
s9512,1.0,1
s9513,0.991,1
s9514,1.0,1
s9515,1.0,1
s9516,1.0,1
s9517,1.0,1
s9518,1.0,1
s9519,1.0,1
s9520,1.0,1
s9521,1.0,1
s9522,1.0,1
s9523,1.0,1
s9524,1.0,1
s9525,0.945,1
s9526,0.976,1
s9527,1.0,1
s9528,0.988,1
s9529,0.991,1
s9530,1.0,1
s9531,0.988,1
s9532,0.9790000000000001,1
s9533,0.56,1
s9534,1.0,1
s9535,0.9940000000000001,1
s9536,1.0,1
s9537,1.0,1
s9538,1.0,1
s9539,0.73,1
s9540,0.73,1
s9541,0.73,1
s9542,0.73,1
s9543,1.0,1
s9544,0.73,1
s9545,1.0,1
s9546,1.0,1
s9547,0.835,1
s9548,0.8340000000000001,1
s9549,1.0,1
s9550,0.889,1
s9551,0.909,1
s9552,1.0,1
s9553,1.0,1
s9554,1.0,1
s9555,0.971,1
s9556,1.0,1
s9557,0.996,1
s9558,0.76,1
s9559,0.9890000000000001,1
s9560,0.982,1
s9561,1.0,1
s9562,0.992,1
s9563,1.0,1
s9564,0.838,1
s9565,0.996,1
s9566,0.995,1
s9567,0.995,1
s9568,0.9570000000000001,1
s9569,0.997,1
s9570,0.899,1
s9571,1.0,1
s9572,1.0,1
s9573,0.9940000000000001,1
s9574,0.5820000000000001,1
s9575,0.91,1
s9576,0.763,1
s9577,1.0,1
s9578,1.0,1
s9579,1.0,1
s9580,1.0,1
s9581,1.0,1
s9582,0.607,1
s9583,1.0,1
s9584,1.0,1
s9585,0.993,1
s9586,1.0,1
s9587,0.991,1
s9588,0.777,1
s9589,1.0,1
s9590,1.0,1
s9591,0.915,1
s9592,0.993,1
s9593,0.904,1
s9594,1.0,1
s9595,0.996,1
s9596,1.0,1
s9597,0.9840000000000001,1
s9598,0.992,1
s9599,1.0,1
s9600,0.9990000000000001,1
s9601,0.991,1
s9602,1.0,1
s9603,0.9570000000000001,1
s9604,0.983,1
s9605,1.0,1
s9606,0.99,1
s9607,1.0,1
s9608,1.0,1
s9609,0.665,1
s9610,0.6709999999999999,1
s9611,1.0,1
s9612,0.9390000000000001,1
s9613,0.991,1
s9614,1.0,1
s9615,0.998,1
s9616,0.99,1
s9617,0.9940000000000001,1
s9618,0.985,1
s9619,0.981,1
s9620,0.5820000000000001,1
s9621,1.0,1
s9622,1.0,1
s9623,0.955,1
s9624,0.802,1
s9625,0.9940000000000001,1
s9626,0.95,1
s9627,0.98,1
s9628,0.708,1
s9629,1.0,1
s9630,1.0,1
s9631,0.997,1
s9632,0.997,1
s9633,0.997,1
s9634,0.997,1
s9635,0.996,1
s9636,0.997,1
s9637,1.0,1
s9638,0.9890000000000001,1
s9639,0.826,1
s9640,0.826,1
s9641,0.96,1
s9642,1.0,1
s9643,0.987,1
s9644,0.978,1
s9645,0.998,1
s9646,1.0,1
s9647,0.633,1
s9648,0.99,1
s9649,0.998,1
s9650,1.0,1
s9651,1.0,1
s9652,0.856,1
s9653,0.943,1
s9654,0.85,1
s9655,0.838,1
s9656,0.998,1
s9657,0.987,1
s9658,0.787,1
s9659,1.0,1
s9660,1.0,1
s9661,1.0,1
s9662,1.0,1
s9663,0.987,1
s9664,0.9740000000000001,1
s9665,0.8420000000000001,1
s9666,1.0,1
s9667,0.667,1
s9668,0.835,1
s9669,1.0,1
s9670,1.0,1
s9671,1.0,1
s9672,1.0,1
s9673,1.0,1
s9674,1.0,1
s9675,0.892,1
s9676,0.903,1
s9677,0.865,1
s9678,1.0,1
s9679,0.996,1
s9680,0.991,1
s9681,0.99,1
s9682,1.0,1
s9683,0.586,1
s9684,0.995,1
s9685,0.998,1
s9686,0.996,1
s9687,0.611,1
s9688,0.992,1
s9689,0.624,1
s9690,0.9420000000000001,1
s9691,1.0,1
s9692,1.0,1
s9693,1.0,1
s9694,1.0,1
s9695,0.636,1
s9696,0.578,1
s9697,1.0,1
s9698,1.0,1
s9699,1.0,1
s9700,1.0,1
s9701,1.0,1
s9702,1.0,1
s9703,0.619,1
s9704,0.9179999999999999,1
s9705,1.0,1
s9706,0.995,1
s9707,0.995,1
s9708,0.998,1
s9709,0.995,1
s9710,1.0,1
s9711,0.917,1
s9712,1.0,1
s9713,0.998,1
s9714,0.981,1
s9715,0.981,1
s9716,0.9840000000000001,1
s9717,0.9540000000000001,1
s9718,0.9540000000000001,1
s9719,0.9440000000000001,1
s9720,1.0,1
s9721,1.0,1
s9722,0.978,1
s9723,0.96,1
s9724,0.997,1
s9725,0.81,1
s9726,0.9890000000000001,1
s9727,0.9940000000000001,1
s9728,1.0,1
s9729,0.664,1
s9730,0.96,1
s9731,0.9790000000000001,1
s9732,0.993,1
s9733,0.9840000000000001,1
s9734,1.0,1
s9735,0.975,1
s9736,1.0,1
s9737,1.0,1
s9738,1.0,1
s9739,1.0,1
s9740,0.997,1
s9741,0.706,1
s9742,0.985,1
s9743,0.98,1
s9744,0.998,1
s9745,0.6759999999999999,1
s9746,0.664,1
s9747,1.0,1
s9748,0.998,1
s9749,1.0,1
s9750,0.997,1
s9751,0.879,1
s9752,0.69,1
s9753,0.883,1
s9754,0.998,1
s9755,1.0,1
s9756,0.998,1
s9757,0.981,1
s9758,1.0,1
s9759,1.0,1
s9760,0.5589999999999999,1
s9761,1.0,1
s9762,0.9940000000000001,1
s9763,0.852,1
s9764,0.997,1
s9765,0.971,1
s9766,1.0,1
s9767,0.8759999999999999,1
s9768,0.7809999999999999,1
s9769,1.0,1
s9770,0.976,1
s9771,1.0,1
s9772,0.9640000000000001,1
s9773,0.991,1
s9774,1.0,1
s9775,0.746,1
s9776,0.996,1
s9777,0.9940000000000001,1
s9778,0.6629999999999999,1
s9779,0.998,1
s9780,0.986,1
s9781,1.0,1
s9782,0.775,1
s9783,0.748,1
s9784,1.0,1
s9785,0.993,1
s9786,0.6729999999999999,1
s9787,0.9179999999999999,1
s9788,0.888,1
s9789,0.9940000000000001,1
s9790,1.0,1
s9791,1.0,1
s9792,1.0,1
s9793,1.0,1
s9794,1.0,1
s9795,0.996,1
s9796,0.983,1
s9797,1.0,1
s9798,1.0,1
s9799,0.988,1
s9800,0.889,1
s9801,1.0,1
s9802,1.0,1
s9803,0.7190000000000001,1
s9804,0.958,1
s9805,1.0,1
s9806,1.0,1
s9807,0.997,1
s9808,0.996,1
s9809,1.0,1
s9810,1.0,1
s9811,0.9940000000000001,1
s9812,0.997,1
s9813,0.7090000000000001,1
s9814,1.0,1
s9815,1.0,1
s9816,0.74,1
s9817,0.995,1
s9818,0.7609999999999999,1
s9819,0.888,1
s9820,0.971,1
s9821,0.581,1
s9822,0.7070000000000001,1
s9823,0.698,1
s9824,1.0,1
s9825,0.898,1
s9826,1.0,1
s9827,1.0,1
s9828,1.0,1
s9829,0.9940000000000001,1
s9830,1.0,1
s9831,1.0,1
s9832,0.996,1
s9833,1.0,1
s9834,0.9940000000000001,1
s9835,1.0,1
s9836,0.9109999999999999,1
s9837,1.0,1
s9838,1.0,1
s9839,1.0,1
s9840,0.9940000000000001,1
s9841,0.996,1
s9842,0.649,1
s9843,0.76,1
s9844,0.9790000000000001,1
s9845,1.0,1
s9846,0.875,1
s9847,1.0,1
s9848,1.0,1
s9849,0.7709999999999999,1
s9850,1.0,1
s9851,1.0,1
s9852,0.552,1
s9853,0.617,1
s9854,0.823,1
s9855,0.9940000000000001,1
s9856,0.9940000000000001,1
s9857,0.9940000000000001,1
s9858,0.9890000000000001,1
s9859,1.0,1
s9860,0.732,1
s9861,1.0,1
s9862,1.0,1
s9863,1.0,1
s9864,1.0,1
s9865,0.85,1
s9866,1.0,1
s9867,0.579,1
s9868,1.0,1
s9869,1.0,1
s9870,0.993,1
s9871,1.0,1
s9872,1.0,1
s9873,0.996,1
s9874,0.862,1
s9875,1.0,1
s9876,0.976,1
s9877,1.0,1
s9878,0.997,1
s9879,0.997,1
s9880,1.0,1
s9881,0.996,1
s9882,1.0,1
s9883,1.0,1
s9884,0.996,1
s9885,1.0,1
s9886,0.982,1
s9887,0.977,1
s9888,1.0,1
s9889,0.9890000000000001,1
s9890,0.963,1
s9891,1.0,1
s9892,0.995,1
s9893,1.0,1
s9894,0.9940000000000001,1
s9895,1.0,1
s9896,1.0,1
s9897,0.993,1
s9898,0.993,1
s9899,0.993,1
s9900,1.0,1
s9901,1.0,1
s9902,0.986,1
s9903,0.748,1
s9904,0.56,1
s9905,1.0,1
s9906,1.0,1
s9907,1.0,1
s9908,1.0,1
s9909,0.997,1
s9910,0.997,1
s9911,0.992,1
s9912,0.9420000000000001,1
s9913,0.995,1
s9914,1.0,1
s9915,1.0,1
s9916,0.988,1
s9917,0.997,1
s9918,1.0,1
s9919,0.988,1
s9920,1.0,1
s9921,1.0,1
s9922,1.0,1
s9923,1.0,1
s9924,0.997,1
s9925,0.986,1
s9926,0.9940000000000001,1
s9927,0.9390000000000001,1
s9928,1.0,1
s9929,1.0,1
s9930,0.9109999999999999,1
s9931,0.9079999999999999,1
s9932,0.607,1
s9933,1.0,1
s9934,0.996,1
s9935,0.998,1
s9936,0.998,1
s9937,1.0,1
s9938,0.997,1
s9939,1.0,1
s9940,1.0,1
s9941,0.996,1
s9942,0.965,1
s9943,0.9520000000000001,1
s9944,0.992,1
s9945,1.0,1
s9946,1.0,1
s9947,0.998,1
s9948,0.998,1
s9949,0.995,1
s9950,0.997,1
s9951,0.972,1
s9952,0.991,1
s9953,0.991,1
s9954,0.99,1
s9955,0.997,1
s9956,0.995,1
s9957,0.995,1
s9958,1.0,1
s9959,0.971,1
s9960,0.935,1
s9961,1.0,1
s9962,0.992,1
s9963,1.0,1
s9964,1.0,1
s9965,1.0,1
s9966,1.0,1
s9967,0.976,1
s9968,0.7090000000000001,1
s9969,0.997,1
s9970,0.997,1
s9971,0.703,1
s9972,1.0,1
s9973,0.997,1
s9974,0.993,1
s9975,1.0,1
s9976,1.0,1
s9977,0.775,1
s9978,0.98,1
s9979,0.65,1
s9980,0.701,1
s9981,0.937,1
s9982,0.998,1
s9983,1.0,1
s9984,1.0,1
s9985,1.0,1
s9986,0.6559999999999999,1
s9987,0.52,1
s9988,1.0,1
s9989,0.9940000000000001,1
s9990,0.993,1
s9991,0.977,1
s9992,0.85,1
s9993,0.976,1
s9994,1.0,1
s9995,1.0,1
s9996,0.997,1
s9997,0.993,1
s9998,0.99,1
s9999,0.992,1
s10000,1.0,1
s10001,0.963,1
s10002,1.0,1
s10003,0.988,1
s10004,0.99,1
s10005,0.9790000000000001,1
s10006,0.746,1
s10007,1.0,1
s10008,0.992,1
s10009,0.992,1
s10010,0.992,1
s10011,0.992,1
s10012,0.992,1
s10013,0.992,1
s10014,1.0,1
s10015,0.993,1
s10016,0.995,1
s10017,1.0,1
s10018,1.0,1
s10019,0.993,1
s10020,0.922,1
s10021,0.868,1
s10022,0.868,1
s10023,0.9279999999999999,1
s10024,0.813,1
s10025,0.996,1
s10026,1.0,1
s10027,0.68,1
s10028,0.958,1
s10029,0.992,1
s10030,0.99,1
s10031,1.0,1
s10032,0.985,1
s10033,0.995,1
s10034,0.995,1
s10035,0.745,1
s10036,0.866,1
s10037,1.0,1
s10038,0.73,1
s10039,1.0,1
s10040,1.0,1
s10041,0.991,1
s10042,0.987,1
s10043,0.986,1
s10044,0.998,1
s10045,1.0,1
s10046,0.998,1
s10047,0.997,1
s10048,1.0,1
s10049,0.9840000000000001,1
s10050,0.993,1
s10051,1.0,1
s10052,0.86,1
s10053,1.0,1
s10054,1.0,1
s10055,1.0,1
s10056,0.995,1
s10057,0.838,1
s10058,1.0,1
s10059,1.0,1
s10060,0.92,1
s10061,0.5539999999999999,1
s10062,1.0,1
s10063,1.0,1
s10064,0.996,1
s10065,1.0,1
s10066,0.993,1
s10067,0.993,1
s10068,0.997,1
s10069,0.718,1
s10070,0.6990000000000001,1
s10071,0.8759999999999999,1
s10072,1.0,1
s10073,0.998,1
s10074,1.0,1
s10075,0.9840000000000001,1
s10076,0.992,1
s10077,0.7440000000000001,1
s10078,1.0,1
s10079,0.625,1
s10080,0.997,1
s10081,1.0,1
s10082,1.0,1
s10083,0.981,1
s10084,0.9009999999999999,1
s10085,0.9490000000000001,1
s10086,1.0,1
s10087,1.0,1
s10088,0.985,1
s10089,0.998,1
s10090,0.998,1
s10091,0.998,1
s10092,0.977,1
s10093,1.0,1
s10094,0.9590000000000001,1
s10095,1.0,1
s10096,0.998,1
s10097,0.998,1
s10098,0.9840000000000001,1
s10099,0.992,1
s10100,0.866,1
s10101,1.0,1
s10102,1.0,1
s10103,1.0,1
s10104,0.981,1
s10105,1.0,1
s10106,0.998,1
s10107,0.986,1
s10108,1.0,1
s10109,1.0,1
s10110,0.982,1
s10111,0.996,1
s10112,1.0,1
s10113,0.99,1
s10114,0.99,1
s10115,1.0,1
s10116,0.598,1
s10117,1.0,1
s10118,0.768,1
s10119,1.0,1
s10120,0.578,1
s10121,0.992,1
s10122,1.0,1
s10123,0.9940000000000001,1
s10124,1.0,1
s10125,0.9329999999999999,1
s10126,0.9059999999999999,1
s10127,0.993,1
s10128,0.8220000000000001,1
s10129,0.996,1
s10130,0.996,1
s10131,1.0,1
s10132,0.997,1
s10133,0.812,1
s10134,1.0,1
s10135,1.0,1
s10136,0.9390000000000001,1
s10137,1.0,1
s10138,0.997,1
s10139,0.992,1
s10140,1.0,1
s10141,0.7829999999999999,1
s10142,0.8290000000000001,1
s10143,1.0,1
s10144,1.0,1
s10145,0.8270000000000001,1
s10146,0.992,1
s10147,1.0,1
s10148,0.725,1
s10149,0.975,1
s10150,0.998,1
s10151,0.996,1
s10152,0.598,1
s10153,0.97,1
s10154,0.97,1
s10155,0.65,1
s10156,1.0,1
s10157,1.0,1
s10158,0.996,1
s10159,0.996,1
s10160,0.996,1
s10161,0.996,1
s10162,1.0,1
s10163,0.682,1
s10164,0.993,1
s10165,0.7959999999999999,1
s10166,0.805,1
s10167,0.981,1
s10168,0.9570000000000001,1
s10169,1.0,1
s10170,0.606,1
s10171,0.922,1
s10172,0.758,1
s10173,0.922,1
s10174,0.635,1
s10175,0.599,1
s10176,0.993,1
s10177,0.997,1
s10178,0.995,1
s10179,0.8190000000000001,1
s10180,0.677,1
s10181,0.993,1
s10182,1.0,1
s10183,0.9890000000000001,1
s10184,1.0,1
s10185,0.996,1
s10186,0.997,1
s10187,1.0,1
s10188,1.0,1
s10189,0.61,1
s10190,0.992,1
s10191,1.0,1
s10192,1.0,1
s10193,0.993,1
s10194,0.993,1
s10195,0.894,1
s10196,1.0,1
s10197,1.0,1
s10198,1.0,1
s10199,0.992,1
s10200,0.648,1
s10201,0.7909999999999999,1
s10202,0.996,1
s10203,1.0,1
s10204,0.997,1
s10205,1.0,1
s10206,0.958,1
s10207,1.0,1
s10208,0.997,1
s10209,0.758,1
s10210,0.898,1
s10211,0.998,1
s10212,0.997,1
s10213,0.998,1
s10214,0.5820000000000001,1
s10215,1.0,1
s10216,1.0,1
s10217,0.672,1
s10218,0.703,1
s10219,1.0,1
s10220,1.0,1
s10221,0.815,1
s10222,1.0,1
s10223,0.996,1
s10224,1.0,1
s10225,0.996,1
s10226,1.0,1
s10227,0.857,1
s10228,1.0,1
s10229,0.996,1
s10230,1.0,1
s10231,0.9890000000000001,1
s10232,1.0,1
s10233,1.0,1
s10234,0.9670000000000001,1
s10235,0.991,1
s10236,1.0,1
s10237,1.0,1
s10238,1.0,1
s10239,0.9540000000000001,1
s10240,1.0,1
s10241,0.99,1
s10242,0.519,1
s10243,0.993,1
s10244,0.6459999999999999,1
s10245,0.602,1
s10246,1.0,1
s10247,0.996,1
s10248,1.0,1
s10249,0.9890000000000001,1
s10250,0.5920000000000001,1
s10251,0.97,1
s10252,1.0,1
s10253,1.0,1
s10254,0.993,1
s10255,1.0,1
s10256,1.0,1
s10257,0.991,1
s10258,1.0,1
s10259,0.9890000000000001,1
s10260,0.995,1
s10261,1.0,1
s10262,0.836,1
s10263,0.996,1
s10264,1.0,1
s10265,0.977,1
s10266,1.0,1
s10267,0.99,1
s10268,1.0,1
s10269,0.8420000000000001,1
s10270,0.997,1
s10271,0.998,1
s10272,0.997,1
s10273,0.981,1
s10274,0.998,1
s10275,0.818,1
s10276,0.997,1
s10277,1.0,1
s10278,1.0,1
s10279,0.986,1
s10280,1.0,1
s10281,1.0,1
s10282,0.9,1
s10283,0.977,1
s10284,0.982,1
s10285,1.0,1
s10286,1.0,1
s10287,1.0,1
s10288,1.0,1
s10289,1.0,1
s10290,1.0,1
s10291,1.0,1
s10292,0.973,1
s10293,1.0,1
s10294,0.9790000000000001,1
s10295,0.986,1
s10296,0.7120000000000001,1
s10297,0.7759999999999999,1
s10298,0.9840000000000001,1
s10299,1.0,1
s10300,1.0,1
s10301,0.621,1
s10302,0.992,1
s10303,0.606,1
s10304,0.983,1
s10305,1.0,1
s10306,0.9840000000000001,1
s10307,0.991,1
s10308,0.848,1
s10309,0.736,1
s10310,0.997,1
s10311,0.997,1
s10312,0.997,1
s10313,0.997,1
s10314,0.997,1
s10315,0.997,1
s10316,0.997,1
s10317,0.997,1
s10318,0.997,1
s10319,0.997,1
s10320,1.0,1
s10321,0.9890000000000001,1
s10322,0.996,1
s10323,1.0,1
s10324,0.97,1
s10325,1.0,1
s10326,1.0,1
s10327,1.0,1
s10328,1.0,1
s10329,1.0,1
s10330,1.0,1
s10331,1.0,1
s10332,0.96,1
s10333,0.6890000000000001,1
s10334,0.968,1
s10335,1.0,1
s10336,0.998,1
s10337,1.0,1
s10338,1.0,1
s10339,1.0,1
s10340,0.997,1
s10341,1.0,1
s10342,1.0,1
s10343,0.7959999999999999,1
s10344,0.816,1
s10345,0.95,1
s10346,1.0,1
s10347,0.992,1
s10348,0.9840000000000001,1
s10349,0.977,1
s10350,1.0,1
s10351,0.995,1
s10352,0.996,1
s10353,0.997,1
s10354,0.996,1
s10355,0.991,1
s10356,1.0,1
s10357,0.996,1
s10358,1.0,1
s10359,0.868,1
s10360,0.9840000000000001,1
s10361,0.977,1
s10362,0.985,1
s10363,1.0,1
s10364,1.0,1
s10365,1.0,1
s10366,1.0,1
s10367,0.9940000000000001,1
s10368,1.0,1
s10369,1.0,1
s10370,1.0,1
s10371,0.9940000000000001,1
s10372,0.997,1
s10373,0.7709999999999999,1
s10374,0.98,1
s10375,0.97,1
s10376,0.927,1
s10377,0.927,1
s10378,1.0,1
s10379,0.848,1
s10380,1.0,1
s10381,1.0,1
s10382,1.0,1
s10383,1.0,1
s10384,0.988,1
s10385,0.966,1
s10386,1.0,1
s10387,0.49,1
s10388,0.997,1
s10389,0.742,1
s10390,0.758,1
s10391,1.0,1
s10392,0.997,1
s10393,1.0,1
s10394,1.0,1
s10395,1.0,1
s10396,0.998,1
s10397,0.998,1
s10398,0.995,1
s10399,0.997,1
s10400,0.907,1
s10401,0.993,1
s10402,0.892,1
s10403,0.9890000000000001,1
s10404,0.998,1
s10405,0.993,1
s10406,0.993,1
s10407,0.993,1
s10408,0.993,1
s10409,0.993,1
s10410,1.0,1
s10411,0.993,1
s10412,0.993,1
s10413,0.987,1
s10414,0.644,1
s10415,0.708,1
s10416,1.0,1
s10417,1.0,1
s10418,0.9279999999999999,1
s10419,1.0,1
s10420,1.0,1
s10421,0.996,1
s10422,1.0,1
s10423,0.8370000000000001,1
s10424,0.8690000000000001,1
s10425,1.0,1
s10426,1.0,1
s10427,0.728,1
s10428,0.9890000000000001,1
s10429,1.0,1
s10430,1.0,1
s10431,0.9790000000000001,1
s10432,1.0,1
s10433,0.6859999999999999,1
s10434,0.706,1
s10435,0.568,1
s10436,0.706,1
s10437,0.9940000000000001,1
s10438,0.7979999999999999,1
s10439,0.647,1
s10440,0.561,1
s10441,0.705,1
s10442,0.804,1
s10443,0.647,1
s10444,0.5579999999999999,1
s10445,0.998,1
s10446,0.7929999999999999,1
s10447,0.805,1
s10448,1.0,1
s10449,1.0,1
s10450,0.996,1
s10451,1.0,1
s10452,1.0,1
s10453,0.9690000000000001,1
s10454,1.0,1
s10455,0.748,1
s10456,0.745,1
s10457,1.0,1
s10458,0.922,1
s10459,1.0,1
s10460,0.977,1
s10461,0.6679999999999999,1
s10462,0.685,1
s10463,0.672,1
s10464,0.68,1
s10465,1.0,1
s10466,1.0,1
s10467,0.858,1
s10468,0.677,1
s10469,0.9940000000000001,1
s10470,1.0,1
s10471,0.9940000000000001,1
s10472,0.546,1
s10473,1.0,1
s10474,0.996,1
s10475,1.0,1
s10476,0.99,1
s10477,1.0,1
s10478,0.745,1
s10479,0.6609999999999999,1
s10480,0.5920000000000001,1
s10481,1.0,1
s10482,1.0,1
s10483,1.0,1
s10484,0.997,1
s10485,0.986,1
s10486,0.7879999999999999,1
s10487,1.0,1
s10488,1.0,1
s10489,0.9940000000000001,1
s10490,1.0,1
s10491,0.997,1
s10492,0.997,1
s10493,0.99,1
s10494,0.997,1
s10495,0.995,1
s10496,0.9940000000000001,1
s10497,1.0,1
s10498,0.579,1
s10499,0.57,1
s10500,0.787,1
